tipo,osm_id,osm_url,lat,lon,mecanismo,categoria,voltaje,detalle,operador,peligro,riesgo_max,riesgo_medio,mes_pico,especies
apoyo,11360367676,https://www.openstreetmap.org/node/11360367676,42.9424918,-3.5759296,electrocucion,distribucion,,portal,,1.43,568.8661396169923,316.21705921766693,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,12993340880,https://www.openstreetmap.org/node/12993340880,42.8157831,-3.5369418,electrocucion,distribucion,,portal,,1.3,567.4953696833303,185.53847022970692,feb,"Halcón peregrino, Águila real, Milano real"
linea,762327626,https://www.openstreetmap.org/way/762327626,43.25299999999999,-4.5771159,colision_linea,distribucion,12000.0,minor_line,,,485.76175862039895,245.3099830088263,jul,"Águila calzada, Abejero europeo, Culebrera europea"
apoyo,8446656317,https://www.openstreetmap.org/node/8446656317,42.943646,-3.5753063,electrocucion,distribucion,,pole,,1.1,437.58933816691723,243.24389170589765,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,11360533520,https://www.openstreetmap.org/node/11360533520,42.9432432,-3.5752464,electrocucion,distribucion,,pole,,1.1,437.58933816691723,243.24389170589765,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8446656316,https://www.openstreetmap.org/node/8446656316,42.942383,-3.5754253,electrocucion,distribucion,,pole,,1.1,437.58933816691723,243.24389170589765,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,10015355836,https://www.openstreetmap.org/node/10015355836,42.943292,-3.575708,electrocucion,distribucion,,pole,,1.1,437.58933816691723,243.24389170589765,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,11360360425,https://www.openstreetmap.org/node/11360360425,42.942203,-3.5758242,electrocucion,distribucion,,pole,,1.1,437.58933816691723,243.24389170589765,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8407002194,https://www.openstreetmap.org/node/8407002194,42.9426995,-3.5753696,electrocucion,distribucion,,pole,,1.1,437.58933816691723,243.24389170589765,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8454483513,https://www.openstreetmap.org/node/8454483513,42.815075,-3.5361638,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7740516489,https://www.openstreetmap.org/node/7740516489,42.81744,-3.5358109,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7740504271,https://www.openstreetmap.org/node/7740504271,42.8183061,-3.5393169,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7741045702,https://www.openstreetmap.org/node/7741045702,42.8181152,-3.5352636,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7741045703,https://www.openstreetmap.org/node/7741045703,42.8167897,-3.5363488,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7740504269,https://www.openstreetmap.org/node/7740504269,42.8170905,-3.538808,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7740504270,https://www.openstreetmap.org/node/7740504270,42.8175156,-3.5393896,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7741045704,https://www.openstreetmap.org/node/7741045704,42.8161079,-3.5371353,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,7741045705,https://www.openstreetmap.org/node/7741045705,42.8155534,-3.5364747,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,8454483498,https://www.openstreetmap.org/node/8454483498,42.8191915,-3.5392274,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,8454483515,https://www.openstreetmap.org/node/8454483515,42.8162068,-3.5394384,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,8454483514,https://www.openstreetmap.org/node/8454483514,42.8157337,-3.5382783,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,8454483497,https://www.openstreetmap.org/node/8454483497,42.815351,-3.5373502,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,12993331808,https://www.openstreetmap.org/node/12993331808,42.815351,-3.5373502,electrocucion,desconocida,,tower,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,12993329025,https://www.openstreetmap.org/node/12993329025,42.8159944,-3.5383464,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,12993329026,https://www.openstreetmap.org/node/12993329026,42.8157691,-3.5383139,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,12993331807,https://www.openstreetmap.org/node/12993331807,42.8156735,-3.5374396,electrocucion,distribucion,,pole,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,12993340882,https://www.openstreetmap.org/node/12993340882,42.815851,-3.5370558,electrocucion,distribucion,,tower,,1.0,436.53489975640787,142.72190017669763,feb,"Halcón peregrino, Águila real, Milano real"
apoyo,12027869855,https://www.openstreetmap.org/node/12027869855,43.252558,-3.8389865,electrocucion,distribucion,12000.0,tower,,2.0,426.0340757565596,198.95635116328137,ene,"Milano real, Garza real, Buitre leonado"
apoyo,8407002198,https://www.openstreetmap.org/node/8407002198,42.9400509,-3.579104,electrocucion,distribucion,,pole,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8407002193,https://www.openstreetmap.org/node/8407002193,42.9405888,-3.5793928,electrocucion,distribucion,,pole,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8407002196,https://www.openstreetmap.org/node/8407002196,42.941373,-3.5774052,electrocucion,distribucion,,pole,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8407002192,https://www.openstreetmap.org/node/8407002192,42.9413011,-3.5797633,electrocucion,distribucion,,pole,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8407002195,https://www.openstreetmap.org/node/8407002195,42.9419028,-3.5766955,electrocucion,distribucion,,pole,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,8407002197,https://www.openstreetmap.org/node/8407002197,42.9408136,-3.5780991,electrocucion,distribucion,,pole,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,10572808543,https://www.openstreetmap.org/node/10572808543,42.9407326,-3.5754299,electrocucion,desconocida,,pole,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,11472799916,https://www.openstreetmap.org/node/11472799916,42.9407009,-3.5754616,electrocucion,desconocida,,tower,,1.0,397.808489242652,221.13081064172516,feb,"Cigüeña blanca, Milano real, Buitre leonado"
apoyo,12029512710,https://www.openstreetmap.org/node/12029512710,43.2718326,-3.796682,electrocucion,distribucion,12000.0,tower,,1.86,395.1501061288675,150.3702144942765,feb,"Milano real, Buitre leonado, Milano negro"
linea,762360816,https://www.openstreetmap.org/way/762360816,43.2536461,-4.58527475,colision_linea,distribucion,12000.0,minor_line,,,391.9848441543231,190.08938781322877,jul,"Culebrera europea, Abejero europeo, Águila calzada"
linea,1465685272,https://www.openstreetmap.org/way/1465685272,43.25349023333333,-4.607307133333333,colision_linea,distribucion,30000.0,line,,,386.1774020182208,181.02525671258505,jul,"Culebrera europea, Alimoche, Buitre leonado"
linea,405819608,https://www.openstreetmap.org/way/405819608,43.253305,-4.6089677,colision_linea,transporte,132000.0,line,,,386.1774020182208,181.02525671258505,jul,"Culebrera europea, Alimoche, Buitre leonado"
apoyo,13709223747,https://www.openstreetmap.org/node/13709223747,43.1790434,-4.6013769,electrocucion,distribucion,12000.0,tower,,1.3,373.7696245938425,130.17728966803415,ago,"Culebrera europea, Águila calzada, Alimoche"
apoyo,13324182408,https://www.openstreetmap.org/node/13324182408,43.2522615,-4.6092361,electrocucion,distribucion,12000.0,tower,,1.3,364.00306119416655,171.56289886094916,jul,"Quebrantahuesos, Culebrera europea, Alimoche"
apoyo,4079699331,https://www.openstreetmap.org/node/4079699331,43.2524539,-4.6091308,electrocucion,distribucion,12000.0,tower,,1.3,364.00306119416655,171.56289886094916,jul,"Quebrantahuesos, Culebrera europea, Alimoche"
apoyo,2971306537,https://www.openstreetmap.org/node/2971306537,43.172946,-4.7818067,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,2971306539,https://www.openstreetmap.org/node/2971306539,43.1720269,-4.7827489,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,2971306538,https://www.openstreetmap.org/node/2971306538,43.1723672,-4.782376,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,2971306547,https://www.openstreetmap.org/node/2971306547,43.1732299,-4.7826362,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,2971306542,https://www.openstreetmap.org/node/2971306542,43.1707632,-4.7840658,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,2971306543,https://www.openstreetmap.org/node/2971306543,43.170192,-4.7846881,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,2971306540,https://www.openstreetmap.org/node/2971306540,43.1717706,-4.7830064,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,2971306541,https://www.openstreetmap.org/node/2971306541,43.1712581,-4.7835482,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,13464943763,https://www.openstreetmap.org/node/13464943763,43.1728292,-4.7819216,electrocucion,distribucion,12000.0,pole,,1.0,359.07649248122596,222.61417585051467,sep,"Quebrantahuesos, Chova piquirroja, Águila real"
apoyo,8332549840,https://www.openstreetmap.org/node/8332549840,42.9432263,-3.4840111,electrocucion,distribucion,,pole,,1.1,346.2568497596471,208.79088723567475,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8326277084,https://www.openstreetmap.org/node/8326277084,42.9446904,-3.4840054,electrocucion,distribucion,,pole,,1.1,346.2568497596471,208.79088723567475,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8326277085,https://www.openstreetmap.org/node/8326277085,42.9446871,-3.4839548,electrocucion,distribucion,,pole,,1.1,346.2568497596471,208.79088723567475,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8407001838,https://www.openstreetmap.org/node/8407001838,42.7968881,-3.3959678,electrocucion,distribucion,,portal,,1.3,339.2670726990378,135.15160738203033,nov,"Chova piquirroja, Milano real, Buitre leonado"
apoyo,8407001840,https://www.openstreetmap.org/node/8407001840,42.7967491,-3.3959056,electrocucion,desconocida,,portal,,1.3,339.2670726990378,135.15160738203033,nov,"Chova piquirroja, Milano real, Buitre leonado"
apoyo,8407001839,https://www.openstreetmap.org/node/8407001839,42.7961998,-3.3956821,electrocucion,desconocida,,portal,,1.3,339.2670726990378,135.15160738203033,nov,"Chova piquirroja, Milano real, Buitre leonado"
apoyo,8454915664,https://www.openstreetmap.org/node/8454915664,42.7959212,-3.3958544,electrocucion,distribucion,,portal,,1.3,339.2670726990378,135.15160738203033,nov,"Chova piquirroja, Milano real, Buitre leonado"
apoyo,13537551389,https://www.openstreetmap.org/node/13537551389,43.1880557,-4.6031826,electrocucion,distribucion,12000.0,tower,,1.3,337.4718334866019,126.91323877769635,ago,"Culebrera europea, Alimoche, Águila calzada"
apoyo,12027869854,https://www.openstreetmap.org/node/12027869854,43.2518194,-3.8399028,electrocucion,distribucion,12000.0,tower,,1.57,334.43674946889934,156.18073566317588,ene,"Milano real, Garza real, Buitre leonado"
apoyo,12027869860,https://www.openstreetmap.org/node/12027869860,43.2518685,-3.8392164,electrocucion,distribucion,12000.0,pole,,1.57,334.43674946889934,156.18073566317588,ene,"Milano real, Garza real, Buitre leonado"
apoyo,12029975540,https://www.openstreetmap.org/node/12029975540,43.27172,-3.79667,electrocucion,distribucion,,pole,,1.57,333.540680979743,126.92539610538392,feb,"Milano real, Buitre leonado, Milano negro"
apoyo,13465013060,https://www.openstreetmap.org/node/13465013060,43.1639454,-4.6075456,electrocucion,distribucion,12000.0,tower,,1.3,323.9719025300982,124.98423671267882,ago,"Culebrera europea, Águila calzada, Alimoche"
apoyo,11534555649,https://www.openstreetmap.org/node/11534555649,42.8756936,-4.1661703,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555651,https://www.openstreetmap.org/node/11534555651,42.8750701,-4.1652223,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555641,https://www.openstreetmap.org/node/11534555641,42.8794222,-4.1659229,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555647,https://www.openstreetmap.org/node/11534555647,42.8768162,-4.1673382,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555648,https://www.openstreetmap.org/node/11534555648,42.8763279,-4.16698,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555663,https://www.openstreetmap.org/node/11534555663,42.8788575,-4.165113,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555660,https://www.openstreetmap.org/node/11534555660,42.8786184,-4.1659425,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534656439,https://www.openstreetmap.org/node/11534656439,42.8769779,-4.1656586,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534608097,https://www.openstreetmap.org/node/11534608097,42.8795932,-4.1652703,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555659,https://www.openstreetmap.org/node/11534555659,42.878222,-4.1659458,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555644,https://www.openstreetmap.org/node/11534555644,42.8790711,-4.1666315,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555652,https://www.openstreetmap.org/node/11534555652,42.8757819,-4.1653988,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555658,https://www.openstreetmap.org/node/11534555658,42.8779475,-4.1658891,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555655,https://www.openstreetmap.org/node/11534555655,42.8776196,-4.1658082,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555650,https://www.openstreetmap.org/node/11534555650,42.8750758,-4.1653548,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555661,https://www.openstreetmap.org/node/11534555661,42.8789285,-4.1654956,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555664,https://www.openstreetmap.org/node/11534555664,42.875989,-4.1666534,electrocucion,desconocida,,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555642,https://www.openstreetmap.org/node/11534555642,42.8797693,-4.1661497,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555653,https://www.openstreetmap.org/node/11534555653,42.8763249,-4.1655054,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555646,https://www.openstreetmap.org/node/11534555646,42.8774301,-4.1671458,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555662,https://www.openstreetmap.org/node/11534555662,42.8785499,-4.1657483,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555657,https://www.openstreetmap.org/node/11534555657,42.8773437,-4.1654387,electrocucion,desconocida,,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555645,https://www.openstreetmap.org/node/11534555645,42.8780363,-4.1669499,electrocucion,distribucion,30000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,11534555654,https://www.openstreetmap.org/node/11534555654,42.8772828,-4.1657298,electrocucion,distribucion,12000.0,tower,,1.0,321.2685191568201,117.2723482301443,sep,"Águila calzada, Cigüeña negra, Culebrera europea"
apoyo,4796403939,https://www.openstreetmap.org/node/4796403939,43.165334,-4.6087381,electrocucion,distribucion,30000.0,tower,,1.3,319.2039339613933,119.67408084540533,ago,"Culebrera europea, Águila calzada, Alimoche"
apoyo,3338910212,https://www.openstreetmap.org/node/3338910212,42.9293768,-3.4938596,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,7234357156,https://www.openstreetmap.org/node/7234357156,42.927209,-3.4908024,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,7234357157,https://www.openstreetmap.org/node/7234357157,42.9278464,-3.4904751,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,7234357151,https://www.openstreetmap.org/node/7234357151,42.9297859,-3.4904858,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,8326276595,https://www.openstreetmap.org/node/8326276595,42.9283155,-3.4947928,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,8326276593,https://www.openstreetmap.org/node/8326276593,42.9271652,-3.4919169,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,3338910210,https://www.openstreetmap.org/node/3338910210,42.9283147,-3.4947854,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,8326276594,https://www.openstreetmap.org/node/8326276594,42.9278143,-3.4934075,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,3353871061,https://www.openstreetmap.org/node/3353871061,42.9253605,-3.4917571,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,7234357153,https://www.openstreetmap.org/node/7234357153,42.9285927,-3.4900979,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,7234357155,https://www.openstreetmap.org/node/7234357155,42.9265674,-3.4911301,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,11548462803,https://www.openstreetmap.org/node/11548462803,42.9263362,-3.4920852,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,11548462804,https://www.openstreetmap.org/node/11548462804,42.9255287,-3.4922565,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,7234357152,https://www.openstreetmap.org/node/7234357152,42.9291399,-3.4902646,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,7234357154,https://www.openstreetmap.org/node/7234357154,42.9260087,-3.4914174,electrocucion,distribucion,,pole,,1.0,318.1193009859654,179.01130162272167,mar,"Cigüeña blanca, Milano negro, Milano real"
apoyo,8439704572,https://www.openstreetmap.org/node/8439704572,43.1661115,-3.6422697,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704567,https://www.openstreetmap.org/node/8439704567,43.1663644,-3.6446361,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704568,https://www.openstreetmap.org/node/8439704568,43.1663159,-3.6442053,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704560,https://www.openstreetmap.org/node/8439704560,43.1659956,-3.6437792,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704574,https://www.openstreetmap.org/node/8439704574,43.1660146,-3.641338,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704573,https://www.openstreetmap.org/node/8439704573,43.1660599,-3.6417843,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704575,https://www.openstreetmap.org/node/8439704575,43.165964,-3.6408396,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704576,https://www.openstreetmap.org/node/8439704576,43.1659145,-3.640399,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704569,https://www.openstreetmap.org/node/8439704569,43.1662675,-3.6437358,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704570,https://www.openstreetmap.org/node/8439704570,43.1662158,-3.6432519,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439705491,https://www.openstreetmap.org/node/8439705491,43.1652282,-3.6406832,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439704571,https://www.openstreetmap.org/node/8439704571,43.1661642,-3.6427189,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439705485,https://www.openstreetmap.org/node/8439705485,43.1698355,-3.6448032,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439705487,https://www.openstreetmap.org/node/8439705487,43.1683907,-3.643507,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439705486,https://www.openstreetmap.org/node/8439705486,43.1690681,-3.6441172,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439705488,https://www.openstreetmap.org/node/8439705488,43.1678219,-3.6430046,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439705490,https://www.openstreetmap.org/node/8439705490,43.1661081,-3.6414797,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8439705489,https://www.openstreetmap.org/node/8439705489,43.1672316,-3.6424779,electrocucion,distribucion,,pole,,1.0,316.53479049532785,116.61781021987714,jun,"Culebrera europea, Chova piquirroja, Alimoche"
apoyo,8023467641,https://www.openstreetmap.org/node/8023467641,42.9437078,-3.4818229,electrocucion,distribucion,,pole,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8023467637,https://www.openstreetmap.org/node/8023467637,42.9445266,-3.4815263,electrocucion,distribucion,,pole,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8023467644,https://www.openstreetmap.org/node/8023467644,42.9408133,-3.4826881,electrocucion,distribucion,,pole,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8023467580,https://www.openstreetmap.org/node/8023467580,42.9443317,-3.4810363,electrocucion,distribucion,,pole,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8023467582,https://www.openstreetmap.org/node/8023467582,42.9425907,-3.4800667,electrocucion,distribucion,,pole,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8023467639,https://www.openstreetmap.org/node/8023467639,42.9448808,-3.4812741,electrocucion,distribucion,,tower,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8023467638,https://www.openstreetmap.org/node/8023467638,42.9443216,-3.480502,electrocucion,distribucion,,pole,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
apoyo,8023467581,https://www.openstreetmap.org/node/8023467581,42.943472,-3.4805626,electrocucion,distribucion,,pole,,1.0,314.77895432695186,189.80989748697706,mar,"Milano negro, Cigüeña blanca, Milano real"
